Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,42,,GN125
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,LEADER
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,COLOMBO,BRAND NEW-L/ASSEMBLE,10,,BOLERO CITY PICKUP
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MULLATIVU,BRAND NEW-L/ASSEMBLE,9,,TVS XL 100
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,BADULLA,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,GAMPAHA,BRAND NEW-L/ASSEMBLE,42,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MONERAGALA,BRAND NEW-L/ASSEMBLE,12,,PULSAR N160
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,27,,CT 100 ES
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,LEADER
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,POLONNARUWA,BRAND NEW-L/ASSEMBLE,5,,TVS RAIDER 125
MOTOR CYCLE,RANOMOTO,CROSS CUB,SRI LANKA,PETROL,107.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,CROSS CUB
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,3,,MOPED SUPER
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,MATARA,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
SINGLE CAB,LANKA ASHOK LEYLAND,BADA-DOST,SRI LANKA,DIESEL,1478.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,BADA-DOST,Unknown
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,1,,E8S PRO
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,1.2,GALLE,BRAND NEW,3,,XGW
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,POLONNARUWA,BRAND NEW,1,ELO-07,Unknown
SPECIAL PURPOSE VEHICLE,MAHINDRA,EARTH MASTER VX90,INDIA,DIESEL,3532.0,GAMPAHA,BRAND NEW,1,,EARTH MASTER VX90
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,1,,E8S PRO
CAR,TOYOTA,GDJ250R-GNZLY,JAPAN,DIESEL,2755.0,COLOMBO,BRAND NEW,1,,GDJ250R-GNZLY
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,POLONNARUWA,BRAND NEW,1,,ZS
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,POLONNARUWA,BRAND NEW,1,,YUVO TECH PLUS 585DI
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,AMPARA,BRAND NEW,2,,YUVO TECH PLUS 585DI
MOTOR CYCLE,TAILG,SAI BEI,CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,1,,SAI BEI
LAND VEHICLE,KUBOTA,L3408,JAPAN,DIESEL,1647.0,POLONNARUWA,BRAND NEW,1,,L3408
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,AMPARA,BRAND NEW,1,,YUVO TECH PLUS 575DI
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KALUTARA,BRAND NEW-L/ASSEMBLE,196,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,28,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MANNAR,BRAND NEW-L/ASSEMBLE,3,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,92,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,125,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MONERAGALA,BRAND NEW-L/ASSEMBLE,19,,DISCOVER 125
MOTOR CYCLE,RANOMOTO,GN 125,SRI LANKA,PETROL,118.0,KEGALLE,BRAND NEW-L/ASSEMBLE,1,,GN 125
MOTOR CYCLE,RANOMOTO,C 50 CUSTOM,SRI LANKA,PETROL,49.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,4,,C 50 CUSTOM
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,RATNAPURA,BRAND NEW-L/ASSEMBLE,30,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1212,SRI LANKA,DIESEL,3839.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,,E COMET 1212
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,8,,GN125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,13,,DISCOVER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MATARA,BRAND NEW-L/ASSEMBLE,26,,DISCOVER 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KALUTARA,BRAND NEW-L/ASSEMBLE,54,,PULSAR N160
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,49,,CT 100 ES
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MULLATIVU,BRAND NEW-L/ASSEMBLE,4,,PULSAR N160
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,COLOMBO,BRAND NEW-L/ASSEMBLE,9,,TUSKER SUPER 1618
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,MATARA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,DOST
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,AMPARA,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,2,,TAURUS 2518
MOTOR CYCLE,RANOMOTO,WAVE SCOOTER,SRI LANKA,PETROL,100.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,WAVE SCOOTER
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,BATTICALOA,BRAND NEW-L/ASSEMBLE,3,,TVS XL 100
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,POLONNARUWA,BRAND NEW-L/ASSEMBLE,8,,PULSAR N160
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,MOPED SUPER
CAR,MAHINDRA,KUV100 NXT AMT,SRI LANKA,DIESEL,1198.0,COLOMBO,BRAND NEW-L/ASSEMBLE,3,,KUV100 NXT AMT
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,YODHA LIGHT TRUCK
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,1,,LEADER
SINGLE CAB,LANKA ASHOK LEYLAND,BADA DOST,SRI LANKA,DIESEL,1478.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,BADA DOST
,,,,,,,,12669,,nan
