Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MULLATIVU,BRAND NEW-L/ASSEMBLE,14,,TVS XL 100
MOTOR CYCLE,RANOMOTO,C 50 CUSTOM,SRI LANKA,PETROL,49.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,2,,C 50 CUSTOM
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MONERAGALA,BRAND NEW-L/ASSEMBLE,22,,TVS XL 100
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,JAFFNA,BRAND NEW-L/ASSEMBLE,21,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,6,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,RATNAPURA,BRAND NEW-L/ASSEMBLE,12,,TVS RAIDER 125
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,MOPED SUPER
MOTOR CYCLE,RANOMOTO,GN 125,SRI LANKA,PETROL,118.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,GN 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,POLONNARUWA,BRAND NEW-L/ASSEMBLE,12,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,GAMPAHA,BRAND NEW-L/ASSEMBLE,22,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MONERAGALA,BRAND NEW-L/ASSEMBLE,5,,PULSAR N160
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,BADULLA,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,AMPARA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,3,,CITI
COMMERCIAL,TOYOTA,XZB70R-ZGMSY COASTER,JAPAN,DIESEL,4009.0,MATARA,BRAND NEW,1,,XZB70R-ZGMSY COASTER
LAND VEHICLE (SMALL),NUBOTA VIKYNO,K80,VIETNAM,DIESEL,443.0,JAFFNA,BRAND NEW,2,,K80
LAND VEHICLE (SMALL),NUBOTA VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,KALUTARA,BRAND NEW,1,RV125-2,Unknown
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,JAFFNA,BRAND NEW,3,,IQUBE
THREE WHEELER,BAJAJ,RE E-TEC 9.0,INDIA,ELECTRIC,4.5,BADULLA,BRAND NEW,13,,RE E-TEC 9.0
LAND VEHICLE,SONALIKA,DI-50RX-2WD,INDIA,DIESEL,2893.0,BADULLA,BRAND NEW,1,DI-50RX-2WD,Unknown
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,KILINOCHCHI,BRAND NEW,1,,EPOC H
LAND VEHICLE (SMALL),VIKYNO,RV80 - POWER TILLER,VIETNAM,DIESEL,443.0,MONERAGALA,BRAND NEW,1,,RV80 - POWER TILLER
LAND VEHICLE,TAFE,5245DI,INDIA,DIESEL,2700.0,AMPARA,BRAND NEW,1,,5245DI
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,AMPARA,BRAND NEW,3,,YUVO TECH PLUS 575DI
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,95,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MATARA,BRAND NEW-L/ASSEMBLE,32,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,103,,CT 100 ES
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,MATARA,BRAND NEW-L/ASSEMBLE,4,,BOLERO CITY PICKUP
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KALUTARA,BRAND NEW-L/ASSEMBLE,178,,NTORQ 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,36,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,10,,DISCOVER 125
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,DOST
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,LEADER
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,6,,LEADER
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,7,,GN125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,RATNAPURA,BRAND NEW-L/ASSEMBLE,30,,DISCOVER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MONERAGALA,BRAND NEW-L/ASSEMBLE,14,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,COLOMBO,BRAND NEW-L/ASSEMBLE,5,,TUSKER SUPER 1618
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MANNAR,BRAND NEW-L/ASSEMBLE,7,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,12,,NTORQ 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1212,SRI LANKA,DIESEL,3839.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,,E COMET 1212
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,BATTICALOA,BRAND NEW-L/ASSEMBLE,4,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.76,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,TVS RAIDER 125
CAR,MAHINDRA,KUV100 NXT AMT,SRI LANKA,DIESEL,1198.0,COLOMBO,BRAND NEW-L/ASSEMBLE,3,,KUV100 NXT AMT
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,124.79,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,CT 100 ES
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,invalid mannar,BRAND NEW-L/ASSEMBLE,1,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KALUTARA,BRAND NEW-L/ASSEMBLE,5,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MULLATIVU,BRAND NEW-L/ASSEMBLE,1,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,PULSAR N160
SINGLE CAB,LANKA ASHOK LEYLAND,DOST LS,SRI LANKA,DIESEL,1478.0,MATARA,BRAND NEW-L/ASSEMBLE,1,,DOST LS
SINGLE CAB,LANKA ASHOK LEYLAND,DOST  LS,SRI LANKA,DIESEL,1478.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,DOST  LS
